,index,smiles,comp.ID,CAS-RN,formula,mass,name,line,phases
103546,103547,CCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C3C=C(OCCCCCC)C(OCCCCCC)=C1,126005.0,,C60H92N2O6,937.382,,,Cr 80.7 D 138.3 is
103547,103548,CCCCCCCCOC1=CC2=C(C=C1OCCCCCCCC)C1=C(N=C3C=C(OCCCCCC)C(OCCCCCC)=CC3=N1)C1=C2/C=C(OCCCCCC)\C(OCCCCCC)=C/1,126006.0,,C60H92N2O6,937.382,,,Cr 39.3 D 152.7 is
103548,103549,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C3C=C(OCCCCCC)C(OCCCCCC)=C1,126007.0,,C60H92N2O6,937.382,,,Cr 48.6 D 122.7 is
103549,103550,CCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,126008.0,,C64H100N2O6,993.489,,,Cr 39.3 D 152.7 is
103550,103551,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C3C=C(OCCCCCC)C(OCCCCCC)=C1,126009.0,,C64H100N2O6,993.489,,,Cr 77.6 D 107.5 is
103551,103552,CCCCCCCCCCOC1=C/C2=C(\C=C/1OCCCCCCCCCC)C1=C(N=C3C=C(OCCCCCC)C(OCCCCCC)=CC3=N1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126010.0,,C64H100N2O6,993.489,,,Cr 43.2 D 129.5 is
103552,103553,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,126011.0,,C72H116N2O6,1105.701,,,Cr 69.6 D 122.5 is
103553,103554,CCCCCCCCCCOC1=C/C2=C(\C=C/1OCCCCCCCCCC)C1=C(N=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=CC3=N1)C1=C2C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,126012.0,,C72H116N2O6,1105.701,,,Cr 62.7 D 134.3 is
103554,103555,CCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCC)C1=C(N=C3C=C(OCCCCCC)C(OCCCCCC)=CC3=N1)C1=C2/C=C(OCCCCCCCCCC)\C(OCCCCCCCCCC)=C/1,126013.0,,C72H116N2O6,1105.701,,,Cr 73.3 D 130.6 is
103555,103556,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCCCC)C1=C(/C=C(OCCCCCC)\C(OCCCCCC)=C/1)C1=C3C=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C1,126014.0,,C72H116N2O6,1105.701,,,Cr 40.9 D 108.4 is
103556,103557,CCCCCCCCCCOC1=CC2=C(C=C1OCCCCCCCCCC)C1=C(N=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=CC3=N1)C1=C2/C=C(OCCCCCCCCCC)\C(OCCCCCCCCCC)=C/1,126015.0,,C76H124N2O6,1161.808,,,Cr 80.2 D 133.1 is
103557,103558,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C1,126016.0,,C76H124N2O6,1161.808,,,Cr 41.3 D 126.5 is
103558,103559,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCC)C1=C(/C=C(OCCCCCCCCCC)\C(OCCCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C1,126017.0,,C76H124N2O6,1161.808,,,Cr 46.5 D 125.1 is
103560,103561,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCCCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCC)C(OCCCCCC)=C1,126019.0,,C68H108N2O6,1049.595,,,Cr 15.2 D 117.1 is
103561,103562,CCCCCCCCCCOC1=C/C2=C(\C=C/1OCCCCCCCCCC)C1=C(N=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=CC3=N1)C1=C2C=C(OCCCCCC)C(OCCCCCC)=C1,126020.0,,C68H108N2O6,1049.595,,,Cr 15.8 D 126 is
103562,103563,CCCCCCCCCCOC1=C/C2=C(\C=C/1OCCCCCCCCCC)C1=C(N=C3C=C(OCCCCCC)C(OCCCCCC)=CC3=N1)C1=C2C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,126021.0,,C68H108N2O6,1049.595,,,Cr 15.5 D 133.4 is
103563,103564,CCCCCCCCCCOC1=CC2=NC3=C(N=C2C=C1OCCCCCC)C1=C(/C=C(OCCCCCCCC)\C(OCCCCCCCC)=C/1)C1=C3C=C(OCCCCCCCC)C(OCCCCCCCC)=C1,126022.0,,C68H108N2O6,1049.595,,,Cr 6.8 D 131.1 is
103622,103623,N#CC1=CC=C(C2=CC=C(OCCCCCCCCCCCOC3=CC(C4=NC5=C6/C=C\C=N7/C6=C6C(=C5N4)/C=C\C=N/6~[Re]~7(Br)(~C#O)(~C#O)~C#O)=CC(OCCCCCCCCCCCOC4=CC=C(C5=CC=C(C#N)C=C5)C=C4)=C3OCCCCCCCCCCCOC3=CC=C(C4=CC=C(C#N)C=C4)C=C3)C=C2)C=C1,126081.0,,C94H99Br1N7O9Re1,1736.944,,,Cr 49 D 105 is
103666,103667,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC2=C3C(=C1)C1=CC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC4=C1C1=C5C6=C4C=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C6C4=C6/C5=C5C(=C31)C1=C(C=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C21)C1=CC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC(=C15)/C6=C/C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C\4,126125.0,,C102H36F102,3199.214,,,Cr 180 D 0 is
103668,103669,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCC1=CC2=C3C(=C1)C1=CC(CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC4=C1C1=C5C6=C4C=C(CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C6C4=C6/C5=C5C(=C31)C1=C(C=C(CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C21)C1=CC(CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC(=C15)/C6=C/C(CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C\4,126127.0,,C114H84F78,2935.762,,,Cr 109 D 0 is
103686,103687,CCCCCCCCCCOC1=CC=C(NC2=NC(NC3=CC=C(OCCCCCCCCCC)C=C3)=N3C(=N2)N(C2=CC=C(OCCCCCCCCCC)C=C2)OC(C2=CC(OCC4=CC=C(O[C@H](C)CCCCCC)C=C4)=C(OCC4=CC=C(O[C@H](C)CCCCCC)C=C4)C(OCC4=CC=C(O[C@H](C)CCCCCC)C=C4)=C2)=O~3)C=C1,126145.0,,C103H148N6O11,1646.311,,,Cr 110.3 D 115.5 is
103687,103688,CCCCCCCCCCOC1=CC=C(NC2=NC(NC3=CC=C(OCCCCCCCCCC)C=C3)=N3C(=N2)N(C2=CC=C(OCCCCCCCCCC)C=C2)OC(C2=CC(OCC4=CC=C(OCC[C@@H](C)CCCC(C)C)C=C4)=C(OCC4=CC=C(OCC[C@@H](C)CCCC(C)C)C=C4)C(OCC4=CC=C(OCC[C@@H](C)CCCC(C)C)C=C4)=C2)=O~3)C=C1,126146.0,,C109H160N6O11,1730.47,,,Cr 49.6 D 107.3 is
103720,103721,CCCCCCOC1=CC(/C=C/C2=C(OCCC)C=C(/C=C/C3=CC4=C(C=C3/C=C/C3=CC(OCCC)=C(/C=C/C5=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C5)C=C3OCCC)/C3=N/C5=C6C=C(/C=C/C7=CC(OCCC)=C(/C=C/C8=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C8)C=C7OCCC)C(/C=C/C7=CC(OCCC)=C(/C=C/C8=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C8)C=C7OCCC)=CC6=C6/N=C7/C8=C(C=C(/C=C/C9=CC(OCCC)=C(/C=C/C%10=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C%10)C=C9OCCC)C(/C=C/C9=CC(OCCC)=C(/C=C/C%10=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C%10)C=C9OCCC)=C8)C8=N7~[Zn]7(N56)N5/C(=N\C4=N3~7)C3=C(C=C(/C=C/C4=CC(OCCC)=C(/C=C/C6=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C6)C=C4OCCC)C(/C=C/C4=CC(OCCC)=C(/C=C/C6=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C6)C=C4OCCC)=C3)/C5=N/8)C(OCCC)=C2)=CC(OCCCCCC)=C1OCCCCCC,126179.0,,C352H496N8O40Zn1,5545.143,,,Cr 16 D 220 is
103810,103811,CC(C)CCC[C@@H](C)CCNC(=O)C1=CC(C(=O)NCC[C@H](C)CCCC(C)C)=CC(C(=O)NCC[C@H](C)CCCC(C)C)=C1,126269.0,,C39H69N3O3,627.983,,,Cr 109 D 236 is
103811,103812,COCCOCCOCCOCCC1=CC(C(=O)NCC[C@H](C)CCCC(C)C)=CC(C(=O)NCC[C@H](C)CCCC(C)C)=C1,126270.0,,C37H66N2O6,634.93,,,Cr 134 D 140 is
103814,103815,CCCCCCCCNC(=O)C1=CC(C(=O)NCCCCCCCC)=CC(C(=O)NCCOC)=C1,126273.0,,C28H47N3O4,489.69,,,Cr 83 D 145 is
103815,103816,COCCNC(=O)C1=CC(C(=O)NCC[C@@H](C)CCCC(C)C)=CC(C(=O)NCC[C@@H](C)CCCC(C)C)=C1,126274.0,,C32H55N3O4,545.797,,,Cr 84 D 181 is
103824,103825,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCC)C(=O)N(CCC)C3=O~[Cu]13N2C=C1C(=O)N(CCC)C(=O)N(CCC)C1=O~3,126283.0,,C44H66Cu1N6O8,870.576,,,Cr 128.1 D 165.7 is
103826,103827,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCC)C(=O)N(CCCC)C3=O~[Ni]13N2C=C1C(=O)N(CCCC)C(=O)N(CCCC)C1=O~3,126285.0,,C48H74N6Ni1O8,921.83,,,Cr 130.3 D 193.8 is
103827,103828,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCC)C(=O)N(CCCC)C3=O~[Cu]13N2C=C1C(=O)N(CCCC)C(=O)N(CCCC)C1=O~3,126286.0,,C48H74Cu1N6O8,926.683,,,Cr 120.2 D 186 is
103828,103829,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCC)C(=O)N(CCCCC)C3=O~[Cu]13N2C=C1C(=O)N(CCCCC)C(=O)N(CCCCC)C1=O~3,126287.0,,C52H82Cu1N6O8,982.789,,,Cr 135.5 D 196 is
103829,103830,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCC)C(=O)N(CCCCC)C3=O~[Ni]13N2C=C1C(=O)N(CCCCC)C(=O)N(CCCCC)C1=O~3,126288.0,,C52H82N6Ni1O8,977.936,,,Cr 126.6 D 203 is
103830,103831,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCCC)C(=O)N(CCCCCC)C3=O~[Ni]13N2C=C1C(=O)N(CCCCCC)C(=O)N(CCCCCC)C1=O~3,126289.0,,C56H90N6Ni1O8,1034.043,,,Cr 77.5 D 208.2 is
103831,103832,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCCC)C(=O)N(CCCCCC)C3=O~[Cu]13N2C=C1C(=O)N(CCCCCC)C(=O)N(CCCCCC)C1=O~3,126290.0,,C56H90Cu1N6O8,1038.895,,,Cr 120.5 D 201.7 is
103832,103833,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCCCC)C(=O)N(CCCCCCC)C3=O~[Cu]13N2C=C1C(=O)N(CCCCCCC)C(=O)N(CCCCCCC)C1=O~3,126291.0,,C60H98Cu1N6O8,1095.002,,,Cr 124.3 D 200.2 is
103833,103834,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCCCC)C(=O)N(CCCCCCC)C3=O~[Ni]13N2C=C1C(=O)N(CCCCCCC)C(=O)N(CCCCCCC)C1=O~3,126292.0,,C60H98N6Ni1O8,1090.149,,,Cr 123.5 D 204.9 is
103834,103835,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCCCCC)C(=O)N(CCCCCCCC)C3=O~[Ni]13N2C=C1C(=O)N(CCCCCCCC)C(=O)N(CCCCCCCC)C1=O~3,126293.0,,C64H106N6Ni1O8,1146.255,,,Cr 115 D 198.7 is
103835,103836,CCCCCCCCOC1=C(OCCCCCCCC)C=C2C(=C1)N1C=C3C(=O)N(CCCCCCCC)C(=O)N(CCCCCCCC)C3=O~[Cu]13N2C=C1C(=O)N(CCCCCCCC)C(=O)N(CCCCCCCC)C1=O~3,126294.0,,C64H106Cu1N6O8,1151.108,,,Cr 114.7 D 191.5 is
103836,103837,CCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(CCCCCCCCC)C(=O)N(CCCCCCCCC)C5=O~[Cu]34~O=C2N(CCCCCCCCC)C1=O,126295.0,,C68H114Cu1N6O8,1207.214,,,Cr 74.6 D 181 is
103837,103838,CCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(CCCCCCCCC)C(=O)N(CCCCCCCCC)C5=O~[Ni]34~O=C2N(CCCCCCCCC)C1=O,126296.0,,C68H114N6Ni1O8,1202.362,,,Cr 119.9 D 184.3 is
103838,103839,CCCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(CCCCCCCCCC)C(=O)N(CCCCCCCCCC)C5=O~[Ni]34~O=C2N(CCCCCCCCCC)C1=O,126297.0,,C72H122N6Ni1O8,1258.468,,,Cr 128.8 D 178.4 is
103839,103840,CCCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(CCCCCCCCCC)C(=O)N(CCCCCCCCCC)C5=O~[Cu]34~O=C2N(CCCCCCCCCC)C1=O,126298.0,,C72H122Cu1N6O8,1263.321,,,Cr 63.9 D 170.6 is
103840,103841,CCCCCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(CCCCCCCCCCCC)C(=O)N(CCCCCCCCCCCC)C5=O~[Cu]34~O=C2N(CCCCCCCCCCCC)C1=O,126299.0,,C80H138Cu1N6O8,1375.533,,,Cr 61.6 D 143.1 is
103841,103842,CCCCCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(CCCCCCCCCCCC)C(=O)N(CCCCCCCCCCCC)C5=O~[Ni]34~O=C2N(CCCCCCCCCCCC)C1=O,126300.0,,C80H138N6Ni1O8,1370.681,,,Cr 110.2 D 149.4 is
103842,103843,CCCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(C)C(=O)N(C)C5=O~[Ni]43~O=C2N(CCCCCCCCCC)C1=O,126301.0,,C54H86N6Ni1O8,1005.989,,,Cr 62 D 263.4 is
103843,103844,CCCCCCCCCCN1C(=O)C2=CN3C4=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C4N4C=C5C(=O)N(C)C(=O)N(C)C5=O~[Cu]43~O=C2N(CCCCCCCCCC)C1=O,126302.0,,C54H86Cu1N6O8,1010.842,,,Cr 62.6 D 235.7 is
103858,103859,CCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(C(=O)OC3=CC=CC(OC(=O)C4=CC=C(OC(=O)C5=CC=C(OCCCCCCCCCCSC(C)=O)C=C5)C=C4)=C3)C=C2)C=C1,126317.0,,C58H68O11S1,973.219,,,Cr 86 D 79 is
103866,103867,CC(=O)SCCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(C(=O)OC3=CC(OC(=O)C4=CC=C(OC(=O)C5=CC=C(OCCCCCCCCCCCCBr)C=C5)C=C4)=CC=C3)C=C2)C=C1,126325.0,,C60H71Br1O11S1,1080.168,,,Cr 80 D 75 is
104042,104043,CCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C3)C=C2)=CC(OCCCCCC)=C1OCCCCCC,126501.0,,C56H87N1O9,918.291,,,Cr 78 D 48 is
104044,104045,CCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,126503.0,,C68H111N1O9,1086.61,,,Cr 84 D 57 is
104046,104047,CCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,126505.0,,C80H135N1O9,1254.929,,,Cr 84 D 63 is
104048,104049,CCCCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,126507.0,,C92H159N1O9,1423.248,,,Cr 37 D 66 is
104050,104051,CCCCCCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,126509.0,,C104H183N1O9,1591.567,,,Cr 34 D 65 is
104051,104052,CCCCCCCCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,126510.0,,C116H207N1O9,1759.886,,,Cr 53 D 65 is
104052,104053,CCCCCCCCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)C=C2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,126511.0,,C116H208N2O8,1758.901,,,Cr 69 D 150 is
104055,104056,CCCCCCOC1=CC(C(=O)OC2=CC=C(OC(=O)C3=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCC)=C1OCCCCCC,126514.0,,C57H86O11,947.286,,,Cr 41 D 73 is
104057,104058,CCCCCCOC1=CC(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCC)=C(OCCCCCC)C(OCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCC)=C1OCCCCCC,126516.0,,C57H88N2O9,945.317,,,Cr 112 D 123 is
104058,104059,CCCCCCCCOC1=CC(C(=O)OC2=CC=C(OC(=O)C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,126517.0,,C69H110O11,1115.605,,,Cr 78 D 78 is
104060,104061,CCCCCCCCOC1=CC(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C(OCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCC)=C1OCCCCCCCC,126519.0,,C69H112N2O9,1113.636,,,Cr 89 D 119 is
104061,104062,CCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,126520.0,,C81H134O11,1283.924,,,Cr 75 D 80 is
104062,104063,CCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,126521.0,,C81H135N1O10,1282.939,,,Cr 145 D 144 is
104063,104064,CCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C(OCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCC)=C1OCCCCCCCCCC,126522.0,,C81H136N2O9,1281.955,,,Cr 66 D 108 is
104064,104065,CCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,126523.0,,C93H158O11,1452.243,,,Cr 63 D 78 is
104065,104066,CCCCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C(OCCCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCCCC)=C1OCCCCCCCCCCCC,126524.0,,C93H159N1O10,1451.258,,,Cr 10 D 141 is
104066,104067,CCCCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCC,126525.0,,C105H182O11,1620.562,,,Cr 34 D 74 is
104068,104069,CCCCCCCCCCCCCCCCOC1=CC(C(=O)OC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,126527.0,,C117H206O11,1788.881,,,Cr 36 D 74 is
104069,104070,CCCCCCCCCCCCCCCCOC1=CC(C(=O)NC2=CC=C(OC(=O)C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C(OCCCCCCCCCCCCCCCC)=C3)C(=O)C=C2)=CC(OCCCCCCCCCCCCCCCC)=C1OCCCCCCCCCCCCCCCC,126528.0,,C117H207N1O10,1787.896,,,Cr 48 D 132 is
104071,104072,CCCCCCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCCCCCCCC,126530.0,,C85H143N1O8,1307.047,,,Cr 113 D 128 is
104072,104073,CCCCCCCCCCCCCCCCOC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCCCCCCCC,126531.0,,C85H144N2O7,1306.062,,,Cr 134 D 139 is
104073,104074,CCCCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCCCCCC,126532.0,,C77H127N1O8,1194.834,,,Cr 111 D 129 is
104074,104075,CCCCCCCCCCCCCCOC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCCCC)=C(OCCCCCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCCCCCC,126533.0,,C77H128N2O7,1193.849,,,Cr 139 D 146 is
104075,104076,CCCCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCCCC,126534.0,,C69H111N1O8,1082.622,,,Cr 111 D 127 is
104076,104077,CCCCCCCCCCCCOC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCCCC)=C(OCCCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCCCC,126535.0,,C69H112N2O7,1081.637,,,Cr 146 D 146 is
104077,104078,CCCCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCC,126536.0,,C61H95N1O8,970.409,,,Cr 105 D 114 is
104078,104079,CCCCCCCCCCOC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCCCC)=C(OCCCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCCCC,126537.0,,C61H96N2O7,969.424,,,Cr 150 D 142 is
104079,104080,CCCCCCCCOC1=CC=C(C(=O)OC2=CC=C(NC(=O)C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCC,126538.0,,C53H79N1O8,858.196,,,Cr 97 D 102 is
104080,104081,CCCCCCCCOC1=CC=C(C(=O)NC2=CC=C(NC(=O)C3=CC(OCCCCCCCC)=C(OCCCCCCCC)C=C3)C=CC2=O)C=C1OCCCCCCCC,126539.0,,C53H80N2O7,857.212,,,Cr 154 D 131 is
